	id	pid	ms_subclass	ms_zoning	lot_area	street	lot_shape	land_contour	utilities	lot_config	land_slope	neighborhood	condition_1	condition_2	bldg_type	house_style	overall_qual	overall_cond	year_built	year_remod/add	roof_style	roof_matl	exterior_1st	exterior_2nd	mas_vnr_type	mas_vnr_area	exter_qual	exter_cond	foundation	bsmtfin_type_1	total_bsmt_sf	heating	heating_qc	central_air	electrical	1st_flr_sf	2nd_flr_sf	low_qual_fin_sf	gr_liv_area	bsmt_full_bath	bsmt_half_bath	full_bath	half_bath	bedroom_abvgr	kitchen_abvgr	kitchen_qual	totrms_abvgrd	functional	fireplaces	garage_type	garage_area	garage_qual	paved_drive	wood_deck_sf	open_porch_sf	enclosed_porch	3ssn_porch	screen_porch	pool_area	misc_val	mo_sold	yr_sold	sale_type	saleprice
1622	1919	535151110	20	RL	8250	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1963	1963	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	5	1053.0	GasA	Gd	Y	SBrkr	1053	0	0	1053	1.0	0.0	1	0	3	1	Gd	6	Typ	0	2Types	692.0	3	Y	240	0	0	0	109	0	0	7	2007	WD 	142100
1623	2306	526302030	20	RL	11027	Pave	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	5	1954	1954	Hip	CompShg	Wd Sdng	Wd Sdng	Stone	28.0	TA	TA	CBlock	4	1178.0	GasA	Gd	Y	SBrkr	1293	0	0	1293	1.0	0.0	2	0	2	1	TA	5	Typ	0	Attchd	452.0	3	Y	280	0	0	0	0	0	0	5	2006	WD 	149900
1624	430	528108130	20	RL	12350	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2008	2008	Hip	CompShg	VinylSd	VinylSd	Stone	450.0	Ex	TA	PConc	6	2020.0	GasA	Ex	Y	SBrkr	2020	0	0	2020	1.0	0.0	2	0	3	1	Ex	7	Typ	1	Attchd	896.0	3	Y	192	98	0	0	0	0	0	5	2009	WD 	404000
1625	2618	535425080	60	RL	18275	Pave	IR1	HLS	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	2Story	7	8	1962	1998	Gable	CompShg	Plywood	Plywood	None	0.0	TA	TA	CBlock	5	1438.0	GasA	TA	Y	SBrkr	1900	548	0	2448	1.0	0.0	3	0	3	1	TA	9	Typ	2	Attchd	441.0	3	Y	520	102	0	0	0	0	0	9	2006	WD 	277500
1626	245	906201030	60	RL	9206	Pave	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	2Story	6	5	1985	1985	Gable	CompShg	HdBoard	HdBoard	BrkFace	336.0	Gd	TA	CBlock	1	741.0	GasA	TA	Y	SBrkr	977	755	0	1732	0.0	0.0	2	1	3	1	Gd	7	Typ	1	Attchd	476.0	3	Y	192	46	0	0	0	0	0	6	2010	WD 	178000
1627	462	528186180	120	RL	6240	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	TwnhsE	1Story	8	5	2006	2006	Hip	CompShg	MetalSd	MetalSd	BrkFace	176.0	Gd	TA	PConc	6	1324.0	GasA	Ex	Y	SBrkr	1324	0	0	1324	1.0	0.0	2	0	2	1	Gd	6	Typ	1	Attchd	550.0	3	Y	192	38	0	0	0	0	0	12	2009	WD 	254000
1628	182	902207130	30	RM	9656	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	2	2	1923	1970	Gable	CompShg	AsbShng	AsbShng	None	0.0	TA	Fa	BrkTil	1	678.0	GasA	TA	N	SBrkr	832	0	0	832	0.0	0.0	1	0	2	1	TA	5	Typ	1	Detchd	780.0	2	N	0	0	0	0	0	0	0	6	2010	WD 	12789
1629	1625	527162090	20	RL	7875	Pave	Reg	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	1Story	7	5	1995	1996	Gable	CompShg	HdBoard	HdBoard	BrkFace	38.0	TA	TA	PConc	1	1237.0	GasA	Gd	Y	SBrkr	1253	0	0	1253	0.0	0.0	2	0	3	1	TA	6	Typ	1	Attchd	402.0	3	Y	220	21	0	0	0	0	0	6	2007	WD 	176000
1630	2381	528106010	60	RL	16259	Pave	Reg	Lvl	AllPub	Corner	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2006	2006	Gable	CompShg	VinylSd	VinylSd	Stone	370.0	TA	TA	PConc	1	1249.0	GasA	Ex	Y	SBrkr	1249	1347	0	2596	0.0	0.0	3	1	4	1	Gd	9	Typ	0	Attchd	840.0	3	Y	240	154	0	0	0	0	0	9	2006	New	342643
1631	1827	532378240	20	RL	6173	Pave	IR1	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	6	1967	1967	Gable	CompShg	HdBoard	Wd Sdng	BrkFace	75.0	TA	TA	CBlock	6	876.0	GasA	TA	Y	SBrkr	902	0	0	902	0.0	0.0	1	0	3	1	TA	6	Typ	0	Attchd	288.0	3	Y	0	0	0	0	0	0	0	8	2007	WD 	125500
1632	1580	916402015	20	RL	12890	Pave	IR1	Lvl	AllPub	Inside	Gtl	Timber	Norm	Norm	1Fam	1Story	6	5	1989	1989	Gable	CompShg	Wd Sdng	Wd Sdng	BrkFace	128.0	TA	TA	CBlock	1	1495.0	GasA	Ex	Y	SBrkr	1495	0	0	1495	0.0	0.0	2	0	3	1	TA	8	Typ	1	Attchd	438.0	3	Y	252	0	192	0	0	0	0	7	2008	WD 	150000
1633	1803	528480180	20	FV	10440	Pave	Reg	Lvl	AllPub	Corner	Gtl	Somerst	Norm	Norm	1Fam	1Story	8	5	2007	2007	Gable	CompShg	CemntBd	CmentBd	None	0.0	Ex	TA	PConc	1	1574.0	GasA	Ex	Y	SBrkr	1584	0	0	1584	0.0	0.0	2	0	2	1	Ex	6	Typ	1	Attchd	594.0	3	Y	0	256	0	0	0	0	0	5	2007	New	261329
1634	1132	531363060	20	RL	7500	Pave	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	1Story	7	5	2004	2005	Gable	CompShg	VinylSd	VinylSd	BrkFace	120.0	TA	TA	PConc	6	1080.0	GasA	Ex	Y	SBrkr	1080	0	0	1080	1.0	0.0	1	0	3	1	Gd	6	Typ	0	none	0.0	0	Y	0	0	0	0	0	0	0	4	2008	WD 	141000
1635	1941	535353050	20	RL	9532	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	4	6	1953	1953	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	CBlock	4	1105.0	GasA	Gd	Y	SBrkr	1647	0	0	1647	1.0	0.0	1	0	3	1	TA	6	Min1	1	Attchd	280.0	3	Y	225	0	0	0	0	368	0	2	2007	WD 	153000
1636	1742	528228270	120	RL	3922	Pave	Reg	Lvl	AllPub	Inside	Gtl	Blmngtn	Norm	Norm	TwnhsE	1Story	7	5	2006	2007	Gable	CompShg	WdShing	Wd Shng	BrkFace	72.0	Gd	TA	PConc	1	1258.0	GasA	Ex	Y	SBrkr	1258	0	0	1258	0.0	0.0	2	0	2	1	Gd	6	Typ	1	Attchd	648.0	3	Y	144	16	0	0	0	0	0	6	2007	New	172500
1637	2026	903425280	70	RL	8730	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	RRAn	Norm	1Fam	2Story	6	7	1915	2003	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	1	698.0	GasA	Ex	Y	FuseA	698	698	0	1396	0.0	0.0	1	0	3	1	TA	7	Typ	0	Detchd	384.0	3	Y	0	0	0	0	259	0	0	7	2007	WD 	153575
1638	2245	911128020	30	C (all)	6060	Pave	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	1Fam	1Story	5	9	1930	2007	Hip	CompShg	MetalSd	MetalSd	None	0.0	Gd	TA	BrkTil	5	837.0	GasA	Ex	Y	SBrkr	1001	0	0	1001	0.0	0.0	1	0	2	1	Gd	5	Typ	0	Detchd	216.0	3	N	154	0	42	86	0	0	0	11	2007	WD 	124900
1639	1691	528106040	20	RL	14450	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2006	2007	Gable	CompShg	CemntBd	CmentBd	BrkFace	315.0	Ex	TA	PConc	1	2121.0	GasA	Ex	Y	SBrkr	2121	0	0	2121	0.0	0.0	2	1	3	1	Ex	8	Typ	1	Attchd	732.0	3	Y	124	98	0	0	142	0	0	5	2007	New	415298
1640	725	902405120	50	RM	5400	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1.5Fin	6	6	1920	1950	Gable	CompShg	MetalSd	MetalSd	None	0.0	Fa	TA	BrkTil	1	972.0	GasA	Ex	Y	SBrkr	1044	0	436	1480	0.0	0.0	1	0	3	1	TA	6	Typ	0	Detchd	207.0	2	Y	0	0	176	0	0	0	0	9	2009	ConLI	119000
1641	1787	528435070	20	RL	10000	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	1Fam	1Story	8	5	2006	2006	Hip	CompShg	VinylSd	VinylSd	Stone	410.0	Gd	TA	PConc	1	1588.0	GasA	Ex	Y	SBrkr	1588	0	0	1588	0.0	0.0	2	0	3	1	Gd	7	Typ	1	Attchd	825.0	3	Y	144	45	0	0	0	0	0	12	2007	WD 	227000
1642	1216	534426040	20	RL	10007	Pave	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1959	2006	Gable	CompShg	HdBoard	HdBoard	BrkFace	54.0	Gd	TA	CBlock	5	1053.0	GasA	Ex	Y	SBrkr	1053	0	0	1053	1.0	0.0	1	1	3	1	Gd	5	Typ	0	Attchd	312.0	3	Y	0	0	0	0	0	0	0	8	2008	WD 	145500
1643	2654	902206020	30	RM	7830	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	3	5	1921	1950	Gable	CompShg	AsbShng	AsbShng	None	0.0	TA	TA	BrkTil	2	492.0	GasA	TA	Y	SBrkr	492	0	0	492	1.0	0.0	1	0	1	1	TA	3	Typ	0	Detchd	200.0	2	N	0	0	78	0	0	0	0	6	2006	WD 	61500
1644	2310	526354020	20	RL	11727	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	7	6	1969	1969	Gable	CompShg	HdBoard	HdBoard	BrkFace	434.0	TA	Gd	CBlock	1	1851.0	GasA	Gd	Y	SBrkr	1851	0	0	1851	0.0	0.0	2	0	3	1	TA	8	Typ	1	Attchd	506.0	3	Y	0	146	0	0	0	0	0	3	2006	WD 	192100
1645	761	903484110	190	RM	10320	Pave	Reg	Bnk	AllPub	Inside	Gtl	IDOTRR	Artery	Norm	2fmCon	2Story	6	7	1915	1965	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	Gd	CBlock	3	698.0	GasA	Ex	Y	FuseF	754	649	0	1403	1.0	0.0	1	1	3	1	TA	7	Typ	0	Detchd	308.0	3	Y	0	0	288	0	0	0	0	2	2009	WD 	116000
1646	1884	534276070	80	RL	10482	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	SLvl	6	8	1958	1958	Hip	CompShg	VinylSd	VinylSd	BrkFace	63.0	TA	Gd	CBlock	6	588.0	GasA	Ex	Y	SBrkr	1138	0	0	1138	0.0	1.0	1	0	3	1	TA	6	Typ	0	Attchd	264.0	3	Y	224	0	0	0	0	0	0	6	2007	WD 	145000
1647	449	528166090	20	RL	15274	Pave	IR1	Lvl	AllPub	Corner	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2003	2003	Hip	CompShg	VinylSd	VinylSd	BrkFace	724.0	Gd	TA	PConc	6	2452.0	GasA	Ex	Y	SBrkr	2452	0	0	2452	2.0	0.0	2	0	3	1	Ex	10	Typ	1	Attchd	886.0	3	Y	0	116	0	0	0	0	0	7	2009	WD 	445000
1648	856	907202050	20	RL	8800	Pave	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	5	7	1977	2008	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	2	1040.0	GasA	TA	Y	SBrkr	1040	0	0	1040	0.0	0.0	2	0	3	1	Gd	5	Typ	0	Detchd	484.0	3	Y	0	0	0	0	288	0	0	9	2009	WD 	150500
1649	11	527163010	60	RL	10000	Pave	IR1	Lvl	AllPub	Corner	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	1993	1994	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	PConc	1	763.0	GasA	Gd	Y	SBrkr	763	892	0	1655	0.0	0.0	2	1	3	1	TA	7	Typ	1	Attchd	440.0	3	Y	157	84	0	0	0	0	0	4	2010	WD 	175900
1650	389	527375180	20	RL	10140	Pave	Reg	Lvl	AllPub	Inside	Gtl	NWAmes	Norm	Norm	1Fam	1Story	6	6	1974	1974	Hip	CompShg	Plywood	Plywood	BrkFace	196.0	TA	TA	CBlock	5	1116.0	GasA	Ex	Y	SBrkr	1116	0	0	1116	1.0	0.0	2	0	3	1	TA	6	Typ	1	Attchd	528.0	3	Y	0	0	0	0	0	0	0	4	2009	WD 	167900
1651	2415	528218140	60	RL	14054	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	7	5	2006	2006	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	1	879.0	GasA	Ex	Y	SBrkr	879	984	0	1863	0.0	0.0	2	1	4	1	Gd	9	Typ	1	BuiltIn	660.0	3	Y	100	17	0	0	0	0	0	11	2006	New	219210
1652	77	531451280	60	RL	11218	Pave	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	2Story	6	5	1992	1992	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	Gd	TA	PConc	1	1055.0	GasA	Ex	Y	SBrkr	1055	790	0	1845	0.0	0.0	2	1	3	1	Gd	8	Typ	1	Attchd	462.0	3	Y	635	104	0	0	0	0	400	5	2010	WD 	189000
1653	1238	535152200	20	RL	8856	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	4	1957	1957	Gable	CompShg	Wd Sdng	Wd Sdng	BrkFace	143.0	TA	TA	CBlock	5	1176.0	GasA	TA	Y	SBrkr	1176	0	0	1176	1.0	0.0	1	0	3	1	TA	6	Typ	2	Attchd	292.0	3	Y	0	88	0	0	95	0	0	5	2008	WD 	136500
1654	223	905105200	20	RL	7800	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	7	1966	2008	Hip	CompShg	HdBoard	HdBoard	BrkFace	47.0	TA	TA	CBlock	4	864.0	GasA	Ex	Y	SBrkr	892	0	0	892	1.0	0.0	1	0	3	1	Gd	5	Typ	0	Detchd	416.0	3	Y	0	0	0	0	0	0	0	6	2010	WD 	137900
1655	723	902402150	30	RM	7200	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	5	4	1910	2006	Hip	CompShg	MetalSd	Stucco	None	0.0	TA	TA	BrkTil	5	1022.0	GasW	TA	N	SBrkr	1022	0	0	1022	1.0	0.0	1	0	2	1	TA	4	Maj2	0	Detchd	280.0	3	Y	0	30	226	0	0	0	0	6	2009	WD 	85000
1656	2562	534477030	20	RL	10680	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	3	1951	1951	Hip	CompShg	Wd Sdng	Wd Sdng	BrkFace	44.0	TA	TA	CBlock	2	2136.0	GasA	TA	N	FuseA	2136	0	0	2136	0.0	0.0	2	0	4	1	TA	7	Mod	0	Detchd	528.0	3	Y	0	30	0	0	0	0	0	10	2006	WD 	137900
1657	995	527106140	60	RL	9535	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	1998	1998	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	6	926.0	GasA	Ex	Y	SBrkr	926	678	0	1604	0.0	0.0	2	1	3	1	TA	7	Typ	0	Attchd	472.0	3	Y	100	82	0	0	0	0	0	5	2008	WD 	195500
1658	287	909100110	70	RL	6858	Pave	Reg	Bnk	AllPub	Corner	Gtl	SWISU	Norm	Norm	1Fam	2Story	6	4	1915	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	PConc	1	806.0	GasA	TA	N	FuseF	841	806	0	1647	1.0	0.0	1	1	4	1	Fa	6	Typ	0	Detchd	216.0	3	Y	0	66	136	0	0	0	0	5	2010	WD 	128000
1659	1152	532354150	20	RL	8100	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Feedr	Norm	1Fam	1Story	5	8	1961	2007	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	Gd	CBlock	5	864.0	GasA	Ex	Y	SBrkr	864	0	0	864	1.0	0.0	1	0	3	1	Gd	5	Typ	1	Detchd	420.0	3	Y	132	0	0	0	0	0	0	7	2008	WD 	135000
1660	1449	907202190	20	RL	9216	Pave	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	5	6	1975	1975	Gable	CompShg	HdBoard	HdBoard	BrkFace	176.0	TA	TA	CBlock	5	1076.0	GasA	TA	Y	SBrkr	1076	0	0	1076	0.0	0.0	1	1	3	1	TA	5	Typ	1	Detchd	576.0	3	Y	0	0	0	0	0	0	0	9	2008	WD 	143195
1661	1330	903204095	40	RM	9100	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	RRAn	Feedr	1Fam	1Story	5	6	1930	1960	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	BrkTil	1	742.0	GasA	TA	Y	FuseA	779	0	156	935	0.0	0.0	1	0	2	1	TA	4	Typ	0	Detchd	308.0	3	P	0	0	0	0	0	0	600	8	2008	WD 	79500
1662	1134	531373060	60	RL	12774	Pave	Reg	Lvl	AllPub	FR2	Gtl	SawyerW	Norm	Norm	1Fam	2Story	7	5	2003	2004	Gable	CompShg	VinylSd	VinylSd	BrkFace	95.0	Gd	TA	PConc	1	835.0	GasA	Ex	Y	SBrkr	835	828	0	1663	0.0	0.0	2	1	3	1	Gd	8	Typ	0	Attchd	478.0	3	Y	168	68	0	0	0	0	0	7	2008	WD 	192500
1663	706	902201110	50	RM	6000	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1.5Fin	5	7	1950	1970	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	Ex	CBlock	4	768.0	GasA	TA	Y	FuseA	768	560	0	1328	0.0	0.0	1	1	3	1	TA	6	Typ	0	Detchd	308.0	3	Y	0	12	0	0	0	0	0	3	2009	WD 	129500
1664	1617	527107040	60	RL	10364	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	1995	1996	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	PConc	1	806.0	GasA	Gd	Y	SBrkr	806	766	0	1572	0.0	0.0	2	1	3	1	TA	7	Typ	1	BuiltIn	373.0	3	Y	0	40	0	0	0	0	0	5	2007	WD 	168000
1665	1339	903228060	50	RM	6000	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	1.5Fin	6	5	1939	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	2	739.0	GasA	Ex	Y	SBrkr	874	468	0	1342	0.0	0.0	2	0	2	2	TA	7	Typ	1	Detchd	240.0	3	Y	0	0	0	0	0	0	0	4	2008	WD 	105000
1666	1664	527402150	20	RL	10530	Pave	IR1	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	5	1971	1971	Hip	CompShg	Plywood	Plywood	None	0.0	TA	TA	CBlock	5	981.0	GasA	TA	Y	SBrkr	981	0	0	981	1.0	0.0	1	1	3	1	TA	5	Typ	0	Detchd	576.0	3	Y	0	312	40	0	0	0	0	3	2007	WD 	143250
1667	1433	907135020	20	RL	9525	Pave	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	5	6	1995	2006	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	1	1099.0	GasA	Ex	Y	SBrkr	1099	0	0	1099	0.0	0.0	1	1	3	1	Gd	6	Typ	0	Attchd	352.0	3	Y	278	0	0	0	0	0	0	6	2008	WD 	144000
1668	75	531380080	60	RL	8880	Pave	IR1	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	2Story	7	5	1994	2002	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	6	948.0	GasA	Ex	Y	SBrkr	1222	888	0	2110	1.0	0.0	2	1	3	1	Gd	8	Typ	2	Attchd	463.0	3	Y	0	130	0	0	0	0	0	5	2010	WD 	205000
1669	2255	914478100	85	RL	8410	Pave	IR1	Lvl	AllPub	Corner	Gtl	Mitchel	Norm	Norm	1Fam	SFoyer	6	6	1974	1974	Gable	CompShg	Plywood	Plywood	None	0.0	TA	TA	CBlock	5	970.0	GasA	TA	Y	SBrkr	1026	0	0	1026	1.0	0.0	1	0	2	1	TA	5	Typ	1	Attchd	528.0	3	Y	193	0	0	0	0	0	0	4	2007	WD 	143000
1670	1170	533215040	120	FV	4385	Pave	IR1	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	TwnhsE	1Story	9	5	2001	2001	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	6	1419.0	GasA	Ex	Y	SBrkr	1419	0	0	1419	1.0	0.0	1	1	2	1	Ex	5	Typ	1	Attchd	588.0	3	Y	155	58	0	0	0	0	0	9	2008	WD 	290000
1671	45	528150070	20	RL	12919	Pave	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2009	2010	Hip	CompShg	VinylSd	VinylSd	Stone	760.0	Ex	TA	PConc	6	2330.0	GasA	Ex	Y	SBrkr	2364	0	0	2364	1.0	0.0	2	1	2	1	Ex	11	Typ	2	Attchd	820.0	3	Y	0	67	0	0	0	0	0	3	2010	New	611657
1672	836	907126010	20	RL	12464	Pave	IR2	Low	AllPub	Corner	Mod	CollgCr	Norm	Norm	1Fam	1Story	5	5	1996	1996	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	Gd	PConc	6	1040.0	GasA	Gd	Y	SBrkr	1040	0	0	1040	1.0	0.0	1	0	3	1	Gd	6	Typ	0	Detchd	576.0	3	Y	168	0	0	0	0	0	0	11	2009	WD 	152000
1673	8	527145080	120	RL	5005	Pave	IR1	HLS	AllPub	Inside	Gtl	StoneBr	Norm	Norm	TwnhsE	1Story	8	5	1992	1992	Gable	CompShg	HdBoard	HdBoard	None	0.0	Gd	TA	PConc	5	1280.0	GasA	Ex	Y	SBrkr	1280	0	0	1280	0.0	0.0	2	0	2	1	Gd	5	Typ	0	Attchd	506.0	3	Y	0	82	0	0	144	0	0	1	2010	WD 	191500
1674	1704	528120150	60	RL	9591	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	8	5	2004	2005	Gable	CompShg	VinylSd	VinylSd	BrkFace	344.0	Gd	TA	PConc	1	1143.0	GasA	Ex	Y	SBrkr	1143	1330	0	2473	0.0	0.0	2	1	4	1	Gd	9	Typ	1	BuiltIn	852.0	3	Y	192	151	0	0	0	0	0	10	2007	WD 	317000
1675	2068	905226080	50	RL	6960	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1.5Fin	7	8	1940	1998	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	5	680.0	GasA	Ex	Y	FuseA	798	504	0	1302	0.0	0.0	1	1	2	1	Gd	6	Typ	2	Attchd	224.0	3	Y	0	0	0	0	126	0	0	7	2007	WD 	165250
1676	1488	908102140	20	RL	9825	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	5	5	1966	1966	Hip	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	3	1092.0	GasA	TA	Y	SBrkr	1092	0	0	1092	0.0	0.0	1	0	3	1	TA	6	Typ	0	Attchd	264.0	3	Y	259	0	0	0	161	0	0	4	2008	COD	123000
1677	1391	905201110	20	RL	14175	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	PosA	Norm	1Fam	1Story	6	8	1956	1956	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	6	988.0	GasA	TA	Y	FuseA	1188	0	0	1188	1.0	0.0	1	0	1	1	TA	4	Typ	1	Attchd	621.0	3	Y	102	89	231	0	0	0	0	6	2008	WD 	185000
1678	2633	535478070	20	RL	7400	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Artery	Norm	1Fam	1Story	7	6	1962	1962	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	2	1045.0	GasA	Gd	Y	SBrkr	1045	0	0	1045	1.0	0.0	1	0	3	1	TA	6	Typ	0	Detchd	528.0	3	Y	0	0	0	0	0	0	0	3	2006	WD 	120000
1679	1872	534176140	20	RL	10738	Pave	IR1	Lvl	AllPub	Corner	Gtl	NWAmes	Norm	Norm	1Fam	1Story	6	7	1966	1966	Hip	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	5	1093.0	GasA	Gd	Y	SBrkr	1093	0	0	1093	1.0	0.0	2	0	3	1	TA	6	Typ	1	Attchd	484.0	3	Y	224	0	0	0	0	0	400	11	2007	WD 	158500
1680	1138	531376010	60	RL	8366	Pave	IR1	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	2Story	6	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	1	798.0	GasA	Ex	Y	SBrkr	798	842	0	1640	0.0	0.0	2	1	3	1	Gd	6	Typ	0	Attchd	520.0	3	Y	138	45	0	0	0	0	0	12	2008	WD 	173000
1681	1899	534429030	90	RL	9842	Pave	Reg	Lvl	AllPub	FR2	Gtl	NAmes	Norm	Norm	Duplex	1Story	4	5	1962	1962	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	Slab	0	0.0	GasA	TA	Y	SBrkr	1224	0	0	1224	0.0	0.0	2	0	2	2	TA	6	Typ	0	CarPort	462.0	3	Y	0	0	0	0	0	0	0	3	2007	WD 	101800
1682	915	909252020	70	RL	7200	Pave	Reg	Lvl	AllPub	Inside	Gtl	SWISU	Feedr	Norm	1Fam	2Story	7	9	1936	2007	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	Gd	Gd	PConc	5	560.0	GasA	Ex	Y	SBrkr	575	560	0	1135	1.0	0.0	1	0	3	1	Gd	6	Typ	0	Detchd	576.0	3	Y	256	0	0	0	0	0	0	4	2009	WD 	155000
1683	660	535378120	30	RL	10230	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	5	7	1925	1950	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	BrkTil	1	1054.0	GasA	Ex	Y	SBrkr	1078	0	0	1078	0.0	0.0	1	0	3	1	Ex	6	Typ	0	Detchd	264.0	3	N	0	0	0	0	112	0	0	12	2009	WD 	125000
